"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
9,202,13.06,0.2,Allen JOHNSON,01 MAR 1971,USA,1,Bruxelles (BEL),28 AUG 1998,1243
10,202,13.06,0.6,Allen JOHNSON,01 MAR 1971,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1243
11,202,13.06,0.0,Allen JOHNSON,01 MAR 1971,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1243
12,202,13.06,-1.2,Xiang LIU,13 JUL 1983,CHN,1,Osaka (JPN),08 MAY 2004,1250
13,202,13.06,-0.8,Xiang LIU,13 JUL 1983,CHN,1,Tianjin (CHN),01 AUG 2004,1247
14,202,13.06,0.0,Ladji DOUCOURÉ,28 MAR 1983,FRA,1sf2,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1243
15,202,13.06,0.0,Xiang LIU,13 JUL 1983,CHN,1,"Eugene, OR (USA)",04 JUN 2005,1243
16,202,13.06,-0.3,Xiang LIU,13 JUL 1983,CHN,3,Paris (FRA),01 JUL 2005,1244
17,202,13.06,0.6,Terrence TRAMMELL,23 NOV 1978,USA,1,Paris (FRA),08 JUL 2006,1243
18,202,13.06,0.4,Dayron ROBLES,19 NOV 1986,CUB,3,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1243
19,202,13.06,-0.9,Dayron ROBLES,19 NOV 1986,CUB,1,"Stade Louis II, Monaco (MON)",28 JUL 2009,1248
20,202,13.06,-0.4,David OLIVER,24 APR 1982,USA,1,"Crystal Palace, London (GBR)",14 AUG 2010,1245
21,202,13.06,0.6,Jason RICHARDSON,04 APR 1986,USA,2,"Crystal Palace, London (GBR)",13 JUL 2012,1243
22,202,13.06,0.4,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1243
23,202,13.06,-0.5,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,2,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1246
24,202,13.06,1.5,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1243
25,202,13.06,0.5,Sergey SHUBENKOV,04 OCT 1990,RUS,3f1,Paris (FRA),04 JUL 2015,1243
26,202,13.06,0.7,Omar MCLEOD,25 APR 1994,JAM,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1243
27,202,13.06,0.9,Daniel ROBERTS,13 NOV 1997,USA,1sf1,"Austin, TX (USA)",05 JUN 2019,1243
28,202,13.06,1.2,Shunsuke IZUMIYA,26 JAN 2000,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",27 JUN 2021,1243
29,202,13.06,0.6,Devon ALLEN,12 DEC 1994,USA,1,"Letzigrund, Zürich (SUI)",09 SEP 2021,1243
30,202,13.06,0.6,Ronald LEVY,30 OCT 1992,JAM,2,"Letzigrund, Zürich (SUI)",09 SEP 2021,1243
31,202,13.06,1.6,Grant HOLLOWAY,19 NOV 1997,USA,2,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1243
32,202,13.06,-1.0,Rasheed BROADBELL,13 AUG 2000,JAM,2,"Letzigrund, Zürich (SUI)",08 SEP 2022,1249
33,234,13.07,0.0,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Köln (GER),23 AUG 1981,1241
34,234,13.07,0.3,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Bruxelles (BEL),28 AUG 1981,1241
35,234,13.07,0.4,Colin JACKSON,18 FEB 1967,GBR,1,Sheffield (GBR),14 AUG 1992,1241
36,234,13.07,0.3,Colin JACKSON,18 FEB 1967,GBR,1,"Estadio Panamericano, La Habana (CUB)",27 SEP 1992,1241
37,234,13.07,1.2,Colin JACKSON,18 FEB 1967,GBR,1,Rieti (ITA),28 AUG 1994,1241
38,234,13.07,0.9,Mark CREAR,02 OCT 1968,USA,2f1,"Olympiastadion, Berlin (GER)",30 AUG 1994,1241
39,234,13.07,0.6,Mark CREAR,02 OCT 1968,USA,1,"Stade Louis II, Monaco (MON)",09 SEP 1995,1241
40,234,13.07,0.0,Allen JOHNSON,01 MAR 1971,USA,1,Tokyo (JPN),15 SEP 1995,1241
41,234,13.07,-1.4,Colin JACKSON,18 FEB 1967,GBR,1,Nürnberg (GER),11 JUL 1998,1249
42,234,13.07,0.0,Reggie TORIAN,22 APR 1975,USA,1,St. Louis (USA),25 JUL 1998,1241
43,234,13.07,0.6,Mark CREAR,02 OCT 1968,USA,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,1241
44,234,13.07,0.6,Allen JOHNSON,01 MAR 1971,USA,2,"Stade Louis II, Monaco (MON)",08 AUG 1998,1241
45,234,13.07,0.8,Allen JOHNSON,01 MAR 1971,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1241
46,234,13.07,1.0,Anier GARCÍA,09 MAR 1976,CUB,2,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1241
47,234,13.07,0.6,Anier GARCÍA,09 MAR 1976,CUB,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1241
48,234,13.07,-0.3,Anier GARCÍA,09 MAR 1976,CUB,2,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,1242
49,234,13.07,0.2,Anier GARCÍA,09 MAR 1976,CUB,1,Bruxelles (BEL),24 AUG 2001,1241
50,234,13.07,-0.7,Allen JOHNSON,01 MAR 1971,USA,1,Paris (FRA),23 JUL 2004,1245
51,234,13.07,-0.2,Ladji DOUCOURÉ,28 MAR 1983,FRA,1,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1242
52,234,13.07,0.1,Xiang LIU,13 JUL 1983,CHN,1,Shanghai (CHN),23 SEP 2006,1241
53,234,13.07,0.0,Dayron ROBLES,19 NOV 1986,CUB,1,Dubnica nad Váhom (SVK),16 SEP 2007,1241
54,234,13.07,2.0,David OLIVER,24 APR 1982,USA,1qf3,"Eugene, OR (USA)",05 JUL 2008,1241
55,234,13.07,0.2,Xiang LIU,13 JUL 1983,CHN,1,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1241
56,234,13.07,0.7,Dayron ROBLES,19 NOV 1986,CUB,1,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1241
57,234,13.07,0.0,Jason RICHARDSON,04 APR 1986,USA,2,"Stade Louis II, Monaco (MON)",20 JUL 2012,1241
58,234,13.07,0.7,Aries MERRITT,24 JUL 1985,USA,1h5,"Olympic Stadium, London (GBR)",07 AUG 2012,1241
59,234,13.07,0.3,David OLIVER,24 APR 1982,USA,1,Albi (FRA),15 AUG 2012,1241
60,234,13.07,-0.4,Jason RICHARDSON,04 APR 1986,USA,1,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1243
61,234,13.07,0.8,David OLIVER,24 APR 1982,USA,1,"CIBC, Toronto (CAN)",24 JUL 2015,1241
62,234,13.07,-0.2,Sergey SHUBENKOV,04 OCT 1990,RUS,1,"Stade Louis II, Monaco (MON)",20 JUL 2018,1242
63,234,13.07,0.8,Grant HOLLOWAY,19 NOV 1997,USA,1h1,"Fayetteville, AR (USA)",10 MAY 2019,1241
64,234,13.07,1.0,Daniel ROBERTS,13 NOV 1997,USA,1,"Fayetteville, AR (USA)",11 MAY 2019,1241
65,234,13.07,0.8,Omar MCLEOD,25 APR 1994,JAM,1,"Olympiastadion, Berlin (GER)",01 SEP 2019,1241
66,234,13.07,1.3,Grant HOLLOWAY,19 NOV 1997,USA,1,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1241
67,234,13.07,-1.5,Trey CUNNINGHAM,26 AUG 1998,USA,1h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022,1250
68,234,13.07,0.3,Trey CUNNINGHAM,26 AUG 1998,USA,1sf2,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1241
69,234,13.07,0.6,Freddie CRITTENDEN,03 AUG 1994,USA,2,"Olympiastadion, Berlin (GER)",04 SEP 2022,1241
70,234,13.07,0.8,Shunsuke IZUMIYA,26 JAN 2000,JPN,1,"International Stadium, Yokohama (JPN)",21 MAY 2023,1241
71,272,13.08,0.5,Colin JACKSON,18 FEB 1967,GBR,1,Auckland (NZL),28 JAN 1990,1239
72,272,13.08,0.4,Anthony DEES,06 AUG 1963,USA,1,"Modesto, CA (USA)",16 MAY 1992,1239
73,272,13.08,-0.6,Anthony DEES,06 AUG 1963,USA,2,London (GBR),10 JUL 1992,1242
74,272,13.08,1.2,Mark MCKOY,10 DEC 1961,CAN,1,Villeneuve d'Ascq (FRA),02 JUL 1993,1239
75,272,13.08,1.1,Colin JACKSON,18 FEB 1967,GBR,1,"Olympiastadion, Helsinki (FIN)",12 AUG 1994,1239
76,272,13.08,1.6,Colin JACKSON,18 FEB 1967,GBR,1,Victoria (CAN),23 AUG 1994,1239
77,272,13.08,-0.8,Colin JACKSON,18 FEB 1967,GBR,1,Paris (FRA),03 SEP 1994,1243
78,272,13.08,1.7,Mark CREAR,02 OCT 1968,USA,1sf,"Atlanta, GA (USA)",22 JUN 1996,1239
79,272,13.08,0.2,Allen JOHNSON,01 MAR 1971,USA,1,Lausanne (SUI),03 JUL 1996,1239
80,272,13.08,0.2,Allen JOHNSON,01 MAR 1971,USA,1,Köln (GER),16 AUG 1996,1239
81,272,13.08,0.2,Mark CREAR,02 OCT 1968,USA,2,Köln (GER),16 AUG 1996,1239
82,272,13.08,-0.7,Mark CREAR,02 OCT 1968,USA,1,Zagreb (CRO),07 JUL 1998,1243
83,272,13.08,0.8,Mark CREAR,02 OCT 1968,USA,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1239
84,272,13.08,0.6,Mark CREAR,02 OCT 1968,USA,1,"Crystal Palace, London (GBR)",07 AUG 1999,1239
85,272,13.08,0.7,Mark CREAR,02 OCT 1968,USA,1,"Olympiastadion, München (GER)",11 SEP 1999,1239
86,272,13.08,-0.1,Allen JOHNSON,01 MAR 1971,USA,1,"Palo Alto, CA (USA)",23 JUN 2002,1239
87,272,13.08,0.0,Staņislavs OLIJARS,22 MAR 1979,LAT,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1239
88,272,13.08,-0.4,Allen JOHNSON,01 MAR 1971,USA,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1241
89,272,13.08,-0.2,Allen JOHNSON,01 MAR 1971,USA,1,Ciudad de México (MEX),22 MAY 2004,1240
90,272,13.08,-0.2,Xiang LIU,13 JUL 1983,CHN,2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1240
91,272,13.08,0.6,Xiang LIU,13 JUL 1983,CHN,1,Yokohama (JPN),19 SEP 2005,1239
92,272,13.08,0.6,Dominique ARNOLD,14 SEP 1973,USA,2,Paris (FRA),08 JUL 2006,1239
93,272,13.08,0.1,Dayron ROBLES,19 NOV 1986,CUB,1,Madrid (ESP),17 JUL 2006,1239
94,272,13.08,0.5,Terrence TRAMMELL,23 NOV 1978,USA,1,"Indianapolis, IN (USA)",24 JUN 2007,1239
95,272,13.08,0.0,David PAYNE,24 JUL 1982,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1239
96,272,13.08,1.6,David OLIVER,24 APR 1982,USA,1,"Greensboro, NC (USA)",19 APR 2008,1239
97,272,13.08,2.0,Terrence TRAMMELL,23 NOV 1978,USA,1sf2,"Eugene, OR (USA)",06 JUL 2008,1239
98,272,13.08,0.4,Dayron ROBLES,19 NOV 1986,CUB,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1239
99,272,13.08,1.2,Dayron ROBLES,19 NOV 1986,CUB,1,Torino (ITA),12 JUN 2010,1239
0,272,13.08,1.0,David OLIVER,24 APR 1982,USA,1h2,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1239
1,272,13.08,-0.6,Jason RICHARDSON,04 APR 1986,USA,2,"Crystal Palace, London (GBR)",05 AUG 2011,1242
2,272,13.08,-0.1,Jason RICHARDSON,04 APR 1986,USA,1f1,Dubnica nad Váhom (SVK),15 SEP 2011,1239
3,272,13.08,1.2,Jeff PORTER,27 NOV 1985,USA,3,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1239
4,272,13.08,-0.6,Jason RICHARDSON,04 APR 1986,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1242
5,272,13.08,0.9,Orlando ORTEGA,29 JUL 1991,CUB,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1239
6,272,13.08,1.4,Ryan WILSON,19 DEC 1980,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1239
7,272,13.08,-0.1,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,Angers (FRA),30 AUG 2014,1239
8,272,13.08,0.3,Orlando ORTEGA,29 JUL 1991,CUB,1,"Olympiastadion, Berlin (GER)",31 AUG 2014,1239
9,272,13.08,-0.1,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1239
10,272,13.08,1.0,Hansle PARCHMENT,17 JUN 1990,JAM,2,Kingston (JAM),27 JUN 2015,1239
11,272,13.08,0.7,David OLIVER,24 APR 1982,USA,1sf1,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1239
12,272,13.08,-0.2,Aries MERRITT,24 JUL 1985,USA,1sf2,"National Stadium, Beijing (CHN)",27 AUG 2015,1240
13,272,13.08,-0.1,Omar MCLEOD,25 APR 1994,JAM,1,"Des Moines, IA (USA)",30 APR 2016,1239
14,272,13.08,0.2,Orlando ORTEGA,29 JUL 1991,ESP,1,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1239
15,272,13.08,1.3,Orlando ORTEGA,29 JUL 1991,ESP,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1239
16,272,13.08,0.8,Daniel ROBERTS,13 NOV 1997,USA,1f1,"Stade Charléty, Paris (FRA)",24 AUG 2019,1239
17,272,13.08,0.9,Omar MCLEOD,25 APR 1994,JAM,1sf2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1239
18,272,13.08,1.7,Omar MCLEOD,25 APR 1994,JAM,1,"FBK Stadium, Hengelo (NED)",06 JUN 2021,1239
19,272,13.08,1.3,Ronald LEVY,30 OCT 1992,JAM,2h1,"National Stadium, Kingston (JAM)",26 JUN 2021,1239
20,272,13.08,-0.1,Grant HOLLOWAY,19 NOV 1997,USA,1f1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1239
21,272,13.08,0.7,Devon ALLEN,12 DEC 1994,USA,2,"Stade Charléty, Paris (FRA)",28 AUG 2021,1239
22,272,13.08,1.2,Trey CUNNINGHAM,26 AUG 1998,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1239
23,272,13.08,1.2,Trey CUNNINGHAM,26 AUG 1998,USA,2,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1239
24,272,13.08,0.9,Rasheed BROADBELL,13 AUG 2000,JAM,1,"Alexander Stadium, Birmingham (GBR)",04 AUG 2022,1239
25,272,13.08,0.6,Hansle PARCHMENT,17 JUN 1990,JAM,3,"Stade Louis II, Monaco (MON)",10 AUG 2022,1239
26,272,13.08,0.3,Jamal BRITT,28 DEC 1998,USA,2,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1239
27,272,13.08,-1.3,Rasheed BROADBELL,13 AUG 2000,JAM,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1246
28,329,13.09,0.2,Colin JACKSON,18 FEB 1967,GBR,1,London (GBR),20 JUL 1990,1237
29,329,13.09,0.5,Colin JACKSON,18 FEB 1967,GBR,1,Roma (ITA),17 JUL 1991,1237
30,329,13.09,1.0,Mark CREAR,02 OCT 1968,USA,1,Rhede (GER),30 JUL 1995,1237
31,329,13.09,0.6,Allen JOHNSON,01 MAR 1971,USA,2,"Stade Louis II, Monaco (MON)",09 SEP 1995,1237
32,329,13.09,0.0,Mark CREAR,02 OCT 1968,USA,2,Tokyo (JPN),15 SEP 1995,1237
33,329,13.09,-0.9,Mark CREAR,02 OCT 1968,USA,1,Paris (FRA),28 JUN 1996,1242
34,329,13.09,0.6,Mark CREAR,02 OCT 1968,USA,2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1237
35,329,13.09,0.8,Colin JACKSON,18 FEB 1967,GBR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1237
36,329,13.09,-1.1,Terrence TRAMMELL,23 NOV 1978,USA,1,"Sacramento, CA (USA)",18 JUL 2004,1243
37,329,13.09,-1.4,Allen JOHNSON,01 MAR 1971,USA,1,"Stade Louis II, Monaco (MON)",10 SEP 2005,1245
38,329,13.09,0.1,Allen JOHNSON,01 MAR 1971,USA,2,Shanghai (CHN),23 SEP 2006,1237
39,329,13.09,0.1,Aries MERRITT,24 JUL 1985,USA,1f1,Stockholm (SWE),07 AUG 2007,1237
40,329,13.09,2.0,Antwon HICKS,12 MAR 1983,USA,2sf2,"Eugene, OR (USA)",06 JUL 2008,1237
41,329,13.09,1.0,David OLIVER,24 APR 1982,USA,1,Doha (QAT),08 MAY 2009,1237
42,329,13.09,-0.4,Dayron ROBLES,19 NOV 1986,CUB,1f1,Reims (FRA),30 JUN 2010,1239
43,329,13.09,1.1,Xiang LIU,13 JUL 1983,CHN,1,Guangzhou (CHN),24 NOV 2010,1237
44,329,13.09,1.3,Dayron ROBLES,19 NOV 1986,CUB,1,Paris (FRA),08 JUL 2011,1237
45,329,13.09,1.3,David OLIVER,24 APR 1982,USA,2,Paris (FRA),08 JUL 2011,1237
46,329,13.09,0.2,Xiang LIU,13 JUL 1983,CHN,1,Kawasaki (JPN),06 MAY 2012,1237
47,329,13.09,0.0,Orlando ORTEGA,29 JUL 1991,CUB,1,La Habana (CUB),27 MAY 2012,1237
48,329,13.09,-1.1,Sergey SHUBENKOV,04 OCT 1990,RUS,1sf2,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1243
49,329,13.09,0.0,Sergey SHUBENKOV,04 OCT 1990,RUS,3,"Stade Louis II, Monaco (MON)",20 JUL 2012,1237
50,329,13.09,0.0,Sergey SHUBENKOV,04 OCT 1990,RUS,1,Linz (AUT),20 AUG 2012,1237
51,329,13.09,0.0,Aries MERRITT,24 JUL 1985,USA,1,Paris (FRA),06 JUL 2013,1237
52,329,13.09,0.0,Sergey SHUBENKOV,04 OCT 1990,RUS,1sf1,"National Stadium, Beijing (CHN)",27 AUG 2015,1237
53,329,13.09,0.2,David OLIVER,24 APR 1982,USA,1,Kingston (JAM),11 JUN 2016,1237
54,329,13.09,1.0,Orlando ORTEGA,29 JUL 1991,ESP,1,Gijón (ESP),24 JUL 2016,1237
55,329,13.09,0.5,Omar MCLEOD,25 APR 1994,JAM,1,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1237
56,329,13.09,0.6,Garfield DARIEN,22 DEC 1987,FRA,1,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1237
57,329,13.09,0.0,Sergey SHUBENKOV,04 OCT 1990,ANA,1h1,"Stade Charléty, Paris (FRA)",01 JUL 2017,1237
58,329,13.09,0.0,Aries MERRITT,24 JUL 1985,USA,1,"Olympic Stadium, London (GBR)",09 JUL 2017,1237
59,329,13.09,1.7,Sergey SHUBENKOV,04 OCT 1990,RUS,1,Padova (ITA),02 SEP 2018,1237
60,329,13.09,-0.5,Grant HOLLOWAY,19 NOV 1997,USA,2,"National Stadium, Tokyo (JPN)",05 AUG 2021,1240
61,329,13.09,0.2,Hansle PARCHMENT,17 JUN 1990,JAM,1,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1237
62,329,13.09,1.2,Devon ALLEN,12 DEC 1994,USA,3,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1237
63,329,13.09,1.2,Jamal BRITT,28 DEC 1998,USA,4,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1237
64,329,13.09,0.1,Trey CUNNINGHAM,26 AUG 1998,USA,1sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1237
65,329,13.09,0.0,Robert DUNNING,23 JUN 1997,USA,2,"Centennial Olympic Park, Atlanta, GA (USA)",06 MAY 2023,1237
66,329,13.09,-0.5,Just KWAOU-MATHEY,04 DEC 1999,FRA,2,"Stade Charléty, Paris (FRA)",09 JUN 2023,1240
67,329,13.09,0.2,Cordell TINCH,13 JUL 2000,USA,1h2,"John McDonnell Field, Fayetteville, AR (USA)",23 JUN 2023,1237
68,369,13.1,0.8,Greg FOSTER,04 AUG 1958,USA,1,"Westwood, CA (USA)",10 MAY 1981,1235
69,369,13.1,0.0,Roger KINGDOM,26 AUG 1962,USA,1,Grosseto (ITA),10 AUG 1989,1235
70,369,13.1,1.1,Colin JACKSON,18 FEB 1967,GBR,1,Cardiff (GBR),03 JUN 1990,1235
71,369,13.1,0.5,Greg FOSTER,04 AUG 1958,USA,2,Roma (ITA),17 JUL 1991,1235
72,369,13.1,0.9,Colin JACKSON,18 FEB 1967,GBR,1h1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1235
73,369,13.1,-0.2,Colin JACKSON,18 FEB 1967,GBR,1,Roma (ITA),27 JUN 1993,1236
74,369,13.1,-0.6,Allen JOHNSON,01 MAR 1971,USA,1,Linz (AUT),22 AUG 1995,1238
75,369,13.1,0.5,Allen JOHNSON,01 MAR 1971,USA,1sf1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1235
76,369,13.1,-0.2,Mark CREAR,02 OCT 1968,USA,1,Köln (GER),24 AUG 1997,1236
77,369,13.1,-1.1,Colin JACKSON,18 FEB 1967,GBR,1,Bellinzona (SUI),01 JUL 1998,1241
78,369,13.1,0.9,Allen JOHNSON,01 MAR 1971,USA,2,"New York, NY (USA)",20 JUL 1998,1235
79,369,13.1,2.0,Falk BALZER,14 DEC 1973,GER,1,"SGJ, Johannesburg (RSA)",13 SEP 1998,1235
80,369,13.1,0.3,Allen JOHNSON,01 MAR 1971,USA,3f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1235
81,369,13.1,0.0,Allen JOHNSON,01 MAR 1971,USA,1,Zagreb (CRO),03 JUL 2000,1235
82,369,13.1,1.4,Colin JACKSON,18 FEB 1967,GBR,1,Leverkusen (GER),20 AUG 2000,1235
83,369,13.1,-2.2,Anier GARCÍA,09 MAR 1976,CUB,1,"CM, Madrid (ESP)",21 SEP 2002,1248
84,369,13.1,-0.3,Dominique ARNOLD,14 SEP 1973,USA,4,Paris (FRA),01 JUL 2005,1236
85,369,13.1,-0.2,Allen JOHNSON,01 MAR 1971,USA,3,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1236
86,369,13.1,-1.4,Dominique ARNOLD,14 SEP 1973,USA,2,"Stade Louis II, Monaco (MON)",10 SEP 2005,1243
87,369,13.1,0.4,Xiang LIU,13 JUL 1983,CHN,1,Nanjing (CHN),20 OCT 2005,1235
88,369,13.1,-0.4,Dominique ARNOLD,14 SEP 1973,USA,1,"Indianapolis, IN (USA)",25 JUN 2006,1237
89,369,13.1,0.1,Ryan WILSON,19 DEC 1980,USA,2f1,Stockholm (SWE),07 AUG 2007,1235
90,369,13.1,1.4,David OLIVER,24 APR 1982,USA,1,"Clermont, FL (USA)",14 JUN 2008,1235
91,369,13.1,0.1,Jason RICHARDSON,04 APR 1986,USA,2,"Letzigrund, Zürich (SUI)",08 SEP 2011,1235
92,369,13.1,1.6,Dayron ROBLES,19 NOV 1986,CUB,1,Guadalajara (MEX),28 OCT 2011,1235
93,369,13.1,0.1,Dayron ROBLES,19 NOV 1986,CUB,1sf3,"Olympic Stadium, London (GBR)",08 AUG 2012,1235
94,369,13.1,0.9,David OLIVER,24 APR 1982,USA,3,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1235
95,369,13.1,0.8,Orlando ORTEGA,29 JUL 1991,CUB,3,Paris (FRA),05 JUL 2014,1235
96,369,13.1,0.3,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1,Reims (FRA),13 JUL 2014,1235
97,369,13.1,-0.2,Orlando ORTEGA,29 JUL 1991,CUB,1h2,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1236
98,369,13.1,1.4,Hansle PARCHMENT,17 JUN 1990,JAM,2,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1235
99,369,13.1,0.9,Ronald LEVY,30 OCT 1992,JAM,2,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1235
0,369,13.1,0.0,Devon ALLEN,12 DEC 1994,USA,2h1,"Stade Charléty, Paris (FRA)",01 JUL 2017,1235
1,369,13.1,0.2,Omar MCLEOD,25 APR 1994,JAM,1sf1,"Olympic Stadium, London (GBR)",06 AUG 2017,1235
2,369,13.1,-0.1,Orlando ORTEGA,29 JUL 1991,ESP,2,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,1235
3,369,13.1,1.3,Grant HOLLOWAY,19 NOV 1997,USA,1qf1,"Jacksonville, FL (USA)",25 MAY 2019,1235
4,369,13.1,0.6,Grant HOLLOWAY,19 NOV 1997,USA,1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1235
5,369,13.1,1.1,Grant HOLLOWAY,19 NOV 1997,USA,1sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1235
6,369,13.1,0.4,Rasheed BROADBELL,13 AUG 2000,JAM,1,"National Stadium, Kingston (JAM)",22 MAY 2021,1235
7,369,13.1,1.1,Grant HOLLOWAY,19 NOV 1997,USA,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1235
8,369,13.1,0.4,Devon ALLEN,12 DEC 1994,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1235
9,369,13.1,1.2,Devon ALLEN,12 DEC 1994,USA,1sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1235
10,369,13.1,0.6,Ronald LEVY,30 OCT 1992,JAM,1,"National Stadium, Kingston (JAM)",27 JUN 2021,1235
11,369,13.1,-0.5,Ronald LEVY,30 OCT 1992,JAM,3,"National Stadium, Tokyo (JPN)",05 AUG 2021,1238
12,369,13.1,-0.1,Devon ALLEN,12 DEC 1994,USA,1,"Olympiastadion, Berlin (GER)",12 SEP 2021,1235
13,369,13.1,1.7,Trey CUNNINGHAM,26 AUG 1998,USA,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2022,1235
14,369,13.1,0.6,Shunya TAKAYAMA,03 SEP 1994,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",06 AUG 2022,1235
15,369,13.1,0.0,Trey CUNNINGHAM,26 AUG 1998,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1235
16,369,13.1,0.2,Rasheed BROADBELL,13 AUG 2000,JAM,1,"Grand Bahama Sports Complex, Freeport (BAH)",13 MAY 2023,1235
17,369,13.1,-0.2,Jason JOSEPH,11 OCT 1998,SUI,2,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1236
18,419,13.11,-0.4,Greg FOSTER,04 AUG 1958,USA,1,"Westwood, CA (USA)",15 MAY 1983,1235
19,419,13.11,2.0,Colin JACKSON,18 FEB 1967,GBR,2,Sestriere (ITA),11 AUG 1988,1233
20,419,13.11,0.0,Roger KINGDOM,26 AUG 1962,USA,1f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1233
