"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
20,204,8.46,2.0,Luvo MANYONGA,08 JAN 1991,RSA,1,Tignes (FRA),16 AUG 2017,1238
21,204,8.46,-0.3,Luvo MANYONGA,08 JAN 1991,RSA,1,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2018,1239
22,223,8.45,2.0,Nenad STEKIĆ,07 MAR 1951,YUG,1,Montréal (CAN),25 JUL 1975,1236
23,223,8.45,1.9,Lutz DOMBROWSKI,25 JUN 1959,GDR,1,Dresden (GER),05 JUL 1980,1236
24,223,8.45,-0.7,Larry MYRICKS,10 MAR 1956,USA,2,"Sacramento, CA (USA)",20 JUN 1981,1240
25,223,8.45,0.0,Larry MYRICKS,10 MAR 1956,USA,1,Rieti (ITA),09 SEP 1981,1236
26,223,8.45,0.2,Larry MYRICKS,10 MAR 1956,USA,2,"Westwood, CA (USA)",13 MAY 1984,1236
27,223,8.45,-0.2,Larry MYRICKS,10 MAR 1956,USA,2,Bruxelles (BEL),24 AUG 1984,1237
28,223,8.45,0.2,Robert EMMIYAN,16 FEB 1965,URS,1,Roma (ITA),22 JUL 1987,1236
29,223,8.45,-0.2,Mike POWELL,10 NOV 1963,USA,1,"Stade Louis II, Monaco (MON)",03 AUG 1991,1237
30,223,8.45,1.9,Iván PEDROSO,17 DEC 1972,CUB,1q2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1236
31,223,8.45,0.8,James BECKFORD,09 JAN 1975,JAM,2,Oristano (ITA),18 SEP 1995,1236
32,223,8.45,-0.1,Iván PEDROSO,17 DEC 1972,CUB,1,Maracaibo (VEN),17 AUG 1998,1236
33,223,8.45,1.5,Miguel PATE,13 JUN 1979,USA,2,"Palo Alto, CA (USA)",21 JUN 2002,1236
34,223,8.45,1.0,Savanté STRINGFELLOW,06 NOV 1978,USA,1,Chania (GRE),30 JUN 2002,1236
35,223,8.45,1.9,Miguel PATE,13 JUN 1979,USA,1,Sheffield (GBR),21 AUG 2005,1236
36,223,8.45,-0.1,Irving SALADINO,23 JAN 1983,PAN,1,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1236
37,223,8.45,1.0,Irving SALADINO,23 JAN 1983,PAN,1,Zagreb (CRO),04 JUL 2007,1236
38,223,8.45,1.4,Mitchell WATT,25 MAR 1988,AUS,1,"Crystal Palace, London (GBR)",05 AUG 2011,1236
39,223,8.45,0.0,Dwight PHILLIPS,01 OCT 1977,USA,1,"DS, Daegu (KOR)",02 SEP 2011,1236
40,223,8.45,0.8,Marquise GOODWIN,19 NOV 1990,USA,1,Baie Mahault (FRA),14 MAY 2016,1236
41,223,8.45,-1.2,Ruswahl SAMAAI,25 SEP 1991,RSA,1,"Stephen Keshi Stadium, Asaba (NGR)",02 AUG 2018,1243
42,223,8.45,0.2,Simon EHAMMER,07 FEB 2000,SUI,1ce1,"Mösle-Stadium, Götzis (AUT)",28 MAY 2022,1236
43,244,8.44,-0.2,Larry MYRICKS,10 MAR 1956,USA,2,Bruxelles (BEL),30 AUG 1985,1235
44,244,8.44,1.7,Eric METCALF,23 JAN 1968,USA,1,"Tampa, FL (USA)",17 JUN 1988,1234
45,244,8.44,-1.0,Mike POWELL,10 NOV 1963,USA,1,Lausanne (SUI),10 JUL 1991,1240
46,244,8.44,-0.2,Larry MYRICKS,10 MAR 1956,USA,2,"Stade Louis II, Monaco (MON)",03 AUG 1991,1235
47,244,8.44,0.2,James BECKFORD,09 JAN 1975,JAM,2,Zürich (SUI),16 AUG 1995,1234
48,244,8.44,0.6,Iván PEDROSO,17 DEC 1972,CUB,1,Camagüey (CUB),05 MAR 2000,1234
49,244,8.44,0.7,Yago LAMELA,24 JUL 1977,ESP,1,Bad Langensalza (GER),15 JUN 2003,1234
50,244,8.44,1.0,Dwight PHILLIPS,01 OCT 1977,USA,1,Trikala (GRE),24 JUN 2003,1234
51,244,8.44,0.9,Dwight PHILLIPS,01 OCT 1977,USA,1,Ciudad de México (MEX),22 MAY 2004,1234
52,244,8.44,-0.2,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,La Mecque (KSA),13 APR 2005,1235
53,244,8.44,1.3,Dwight PHILLIPS,01 OCT 1977,USA,1,Helsinki (FIN),25 JUL 2005,1234
54,244,8.44,0.2,Louis TSATOUMAS,12 FEB 1982,GRE,1,"Olympic Stadium, Athina (GRE)",13 JUL 2008,1234
55,244,8.44,0.5,Dwight PHILLIPS,01 OCT 1977,USA,1q1,"Olympiastadion, Berlin (GER)",20 AUG 2009,1234
56,244,8.44,1.6,Mitchell WATT,25 MAR 1988,AUS,1,Melbourne (AUS),17 APR 2011,1234
57,244,8.44,0.8,Mitchell WATT,25 MAR 1988,AUS,1,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1234
58,244,8.44,-0.3,Jeff HENDERSON,19 FEB 1989,USA,2,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1235
59,244,8.44,1.8,Michel TORNÉUS,26 MAY 1986,SWE,1,Monachil (ESP),10 JUL 2016,1234
60,244,8.44,0.6,Jarrion LAWSON,06 MAY 1994,USA,2,"Olympic Stadium, London (GBR)",05 AUG 2017,1234
61,244,8.44,0.5,Jeff HENDERSON,19 FEB 1989,USA,1,"Provo, UT (USA)",28 APR 2018,1234
62,244,8.44,0.8,JuVaughn HARRISON,30 APR 1999,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1234
63,264,8.43,-1.0,Larry MYRICKS,10 MAR 1956,USA,2,Zürich (SUI),19 AUG 1981,1238
64,264,8.43,0.8,Jason GRIMES,10 SEP 1959,USA,,"Indianapolis, IN (USA)",16 JUN 1985,1232
65,264,8.43,1.6,Mike CONLEY,05 OCT 1962,USA,1,Lausanne (SUI),10 JUL 1985,1232
66,264,8.43,1.8,Giovanni EVANGELISTI,11 SEP 1961,ITA,1,San Giovanni Valdarno (ITA),16 MAY 1987,1232
67,264,8.43,0.8,Larry MYRICKS,10 MAR 1956,USA,1,Lausanne (SUI),15 SEP 1987,1232
68,264,8.43,1.5,Carl LEWIS,01 JUL 1961,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988,1232
69,264,8.43,0.4,Carl LEWIS,01 JUL 1961,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989,1232
70,264,8.43,0.8,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),23 AUG 1989,1232
71,264,8.43,1.1,Mike POWELL,10 NOV 1963,USA,1,"Westwood, CA (USA)",20 JUL 1991,1232
72,264,8.43,1.5,Iván PEDROSO,17 DEC 1972,CUB,1,Salamanca (ESP),13 JUL 1992,1232
73,264,8.43,1.7,Mike POWELL,10 NOV 1963,USA,1,Brisbane (AUS),07 MAR 1993,1232
74,264,8.43,0.8,Mike POWELL,10 NOV 1963,USA,1,Bratislava (SVK),01 JUN 1993,1232
75,264,8.43,0.1,Mike POWELL,10 NOV 1963,USA,1,Zürich (SUI),04 AUG 1993,1232
76,264,8.43,1.4,Roland MCGHEE,15 OCT 1971,USA,2,"New York, NY (USA)",21 MAY 1995,1232
77,264,8.43,1.2,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),13 JUN 1997,1232
78,264,8.43,0.3,Iván PEDROSO,17 DEC 1972,CUB,1,"Olympiastadion, München (GER)",11 SEP 1999,1232
79,264,8.43,0.1,Luis Felipe MÉLIZ,11 AUG 1979,CUB,2,Jena (GER),03 JUN 2000,1232
80,264,8.43,1.6,Miguel PATE,13 JUN 1979,USA,2,Chania (GRE),30 JUN 2002,1232
81,264,8.43,1.3,Dwight PHILLIPS,01 OCT 1977,USA,1,"Modesto, CA (USA)",08 MAY 2004,1232
82,264,8.43,-0.2,Ignisious GAISAH,20 JUL 1983,GHA,2,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1233
83,264,8.43,-0.1,Irving SALADINO,23 JAN 1983,PAN,1,Linz (AUT),22 AUG 2006,1232
84,264,8.43,2.0,Mitchell WATT,25 MAR 1988,AUS,1,Rethymno (GRE),20 JUL 2009,1232
85,264,8.43,1.8,Jeff HENDERSON,19 FEB 1989,USA,,"Sacramento, CA (USA)",29 JUN 2014,1232
86,264,8.43,0.7,Yuhao SHI,26 SEP 1998,CHN,2,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1232
87,264,8.43,1.2,Luvo MANYONGA,08 JAN 1991,RSA,2,"Stephen Keshi Stadium, Asaba (NGR)",02 AUG 2018,1232
88,289,8.42,0.0,Larry MYRICKS,10 MAR 1956,USA,1,Zürich (SUI),22 AUG 1984,1229
89,289,8.42,0.2,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),29 AUG 1984,1229
90,289,8.42,0.6,Larry MYRICKS,10 MAR 1956,USA,1,Bern (SUI),08 JUL 1987,1229
91,289,8.42,1.8,Mike POWELL,10 NOV 1963,USA,1,Sestriere (ITA),08 AUG 1990,1229
92,289,8.42,1.1,Larry MYRICKS,10 MAR 1956,USA,2,"Modesto, CA (USA)",11 MAY 1991,1229
93,289,8.42,0.8,Larry MYRICKS,10 MAR 1956,USA,3,"National Stadium, Tokyo (JPN)",30 AUG 1991,1229
94,289,8.42,,Kareem STREETE-THOMPSON,30 MAR 1973,USA,1,"El Paso, TX (USA)",16 APR 1994,1229
95,289,8.42,0.7,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),02 FEB 1995,1229
96,289,8.42,-1.3,Joe GREENE,17 FEB 1967,USA,1,"Indianapolis, IN (USA)",15 JUN 1997,1236
97,289,8.42,0.1,Iván PEDROSO,17 DEC 1972,CUB,1,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1229
98,289,8.42,1.5,Iván PEDROSO,17 DEC 1972,CUB,1,Linz (AUT),05 JUL 1998,1229
99,289,8.42,0.1,James BECKFORD,09 JAN 1975,JAM,1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1229
0,289,8.42,,James BECKFORD,09 JAN 1975,JAM,1,Bad Langensalza (GER),01 JUL 2000,1229
1,289,8.42,1.4,Miguel PATE,13 JUN 1979,USA,1,Thessaloniki (GRE),24 JUL 2002,1229
2,289,8.42,-0.4,Irving SALADINO,23 JAN 1983,PAN,1,Ponce (PUR),26 MAY 2006,1231
3,289,8.42,0.4,Salim SDIRI,26 OCT 1978,FRA,1,Pierre-Bénite (FRA),12 JUN 2009,1229
4,289,8.42,-0.8,Dwight PHILLIPS,01 OCT 1977,USA,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1233
5,289,8.42,0.9,Aleksandr MENKOV,07 DEC 1990,RUS,2,"Central Stadium, Kazan (RUS)",12 JUL 2013,1229
6,289,8.42,1.0,Marquise GOODWIN,19 NOV 1990,USA,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1229
7,289,8.42,1.6,Marquis DENDY,17 NOV 1992,USA,4,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1229
8,289,8.42,0.7,Luvo MANYONGA,08 JAN 1991,RSA,2,Bad Langensalza (GER),30 JUN 2018,1229
9,289,8.42,0.6,Ruswahl SAMAAI,25 SEP 1991,RSA,2,"Olympic Stadium, London (GBR)",22 JUL 2018,1229
10,289,8.42,0.0,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1229
11,289,8.42,1.8,Jeswin ALDRIN,24 DEC 2001,IND,1,"Inspire Institute of Sport Near Vidyanagar Township, Bellary (IND)",02 MAR 2023,1229
12,313,8.41,0.8,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),26 AUG 1981,1227
13,313,8.41,-0.2,Larry MYRICKS,10 MAR 1956,USA,2,Moskva (URS),06 JUL 1986,1228
14,313,8.41,0.0,Robert EMMIYAN,16 FEB 1965,URS,1,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,1227
15,313,8.41,0.9,Larry MYRICKS,10 MAR 1956,USA,1,Budapest (HUN),06 JUL 1987,1227
16,313,8.41,0.2,Larry MYRICKS,10 MAR 1956,USA,1,Rhede (GER),01 JUL 1988,1227
17,313,8.41,1.5,Larry MYRICKS,10 MAR 1956,USA,1,Caorle (ITA),16 JUL 1989,1227
18,313,8.41,0.4,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),14 MAY 1992,1227
19,313,8.41,1.5,Craig HEPBURN,10 DEC 1969,BAH,1,Nassau (BAH),17 JUN 1993,1227
20,313,8.41,0.8,Mike POWELL,10 NOV 1963,USA,1,Rhede (GER),06 AUG 1993,1227
21,313,8.41,1.4,Iván PEDROSO,17 DEC 1972,CUB,1,Padova (ITA),07 JUN 1998,1227
22,313,8.41,1.8,James BECKFORD,09 JAN 1975,JAM,1,Doha (QAT),13 MAY 1999,1227
23,313,8.41,1.3,James BECKFORD,09 JAN 1975,JAM,1,Villeneuve d'Ascq (FRA),17 JUN 2000,1227
24,313,8.41,1.3,James BECKFORD,09 JAN 1975,JAM,1,Torino (ITA),09 JUN 2001,1227
25,313,8.41,-0.1,Andrew HOWE,12 MAY 1985,ITA,3,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1227
26,313,8.41,0.4,Irving SALADINO,23 JAN 1983,PAN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1227
27,313,8.41,1.4,Dwight PHILLIPS,01 OCT 1977,USA,2,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1227
28,313,8.41,0.9,Zarck VISSER,15 SEP 1989,RSA,1,Bad Langensalza (GER),04 JUL 2015,1227
29,313,8.41,0.3,Greg RUTHERFORD,17 NOV 1986,GBR,1,"National Stadium, Beijing (CHN)",25 AUG 2015,1227
30,313,8.41,0.6,Luvo MANYONGA,08 JAN 1991,RSA,1,Gold Coast (AUS),11 APR 2018,1227
31,313,8.41,2.0,Aleksandr MENKOV,07 DEC 1990,RUS,1,Zhukovskiy (RUS),01 JUL 2018,1227
32,313,8.41,1.9,Zarck VISSER,15 SEP 1989,RSA,1,Germiston (RSA),23 MAR 2019,1227
33,313,8.41,0.1,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"National Stadium, Tokyo (JPN)",02 AUG 2021,1227
34,313,8.41,0.2,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,2,"National Stadium, Tokyo (JPN)",02 AUG 2021,1227
35,313,8.41,1.5,. SREESHANKAR,27 MAR 1999,IND,1q1,"Kalinga Stadium, Bhubaneshwar (IND)",18 JUN 2023,1227
36,337,8.4,0.4,Larry MYRICKS,10 MAR 1956,USA,1,"Tallahassee, FL (USA)",30 MAY 1981,1225
37,337,8.4,-0.1,Robert EMMIYAN,16 FEB 1965,URS,1,Moskva (URS),07 JUN 1987,1225
38,337,8.4,0.7,Jaime JEFFERSON,17 JAN 1962,CUB,2,Moskva (URS),07 JUN 1987,1225
39,337,8.4,,Llewellyn STARKS,10 FEB 1967,USA,3,"Modesto, CA (USA)",16 MAY 1992,1225
40,337,8.4,1.4,Douglas DE SOUZA,06 AUG 1972,BRA,1,São Paulo (BRA),15 FEB 1995,1225
41,337,8.4,2.0,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),26 JUN 1995,1225
42,337,8.4,0.4,Robert HOWARD,26 NOV 1975,USA,1,"Auburn, AL (USA)",17 MAY 1997,1225
43,337,8.4,2.0,Gregor CANKAR,25 JAN 1975,SLO,1,Celje (SLO),18 MAY 1997,1225
44,337,8.4,0.0,Jianfeng LAO,24 MAY 1975,CHN,1,Zhaoqing (CHN),28 MAY 1997,1225
45,337,8.4,-0.3,Iván PEDROSO,17 DEC 1972,CUB,1,Catania (ITA),31 AUG 1997,1226
46,337,8.4,0.0,James BECKFORD,09 JAN 1975,JAM,2,Fukuoka (JPN),13 SEP 1997,1225
47,337,8.4,-0.4,Iván PEDROSO,17 DEC 1972,CUB,1,Kingston (JAM),19 SEP 1997,1227
48,337,8.4,1.4,Roland MCGHEE,15 OCT 1971,USA,3,Lille (FRA),11 JUL 1998,1225
49,337,8.4,-0.7,James BECKFORD,09 JAN 1975,JAM,1,Rio de Janeiro (BRA),25 APR 1999,1229
50,337,8.4,0.0,James BECKFORD,09 JAN 1975,JAM,1,Bad Langensalza (GER),12 JUN 1999,1225
51,337,8.4,0.3,James BECKFORD,09 JAN 1975,JAM,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1225
52,337,8.4,0.9,Iván PEDROSO,17 DEC 1972,CUB,1,Montauban (FRA),07 AUG 1999,1225
53,337,8.4,0.6,Yago LAMELA,24 JUL 1977,ESP,2,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1225
54,337,8.4,0.9,Iván PEDROSO,17 DEC 1972,CUB,1,Bruxelles (BEL),03 SEP 1999,1225
55,337,8.4,1.2,Iván PEDROSO,17 DEC 1972,CUB,1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1225
56,337,8.4,1.0,Yahya BERRABAH,13 OCT 1981,MAR,1,Beirut (LBN),02 OCT 2009,1225
57,337,8.4,0.5,Fabrice LAPIERRE,17 OCT 1983,AUS,1,Nuoro (ITA),14 JUL 2010,1225
58,337,8.4,0.0,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1,"Des Moines, IA (USA)",10 JUN 2011,1225
59,337,8.4,0.2,Irving SALADINO,23 JAN 1983,PAN,1,Paris (FRA),08 JUL 2011,1225
60,337,8.4,1.5,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,Camagüey (CUB),16 MAR 2018,1225
61,337,8.4,1.1,Ruswahl SAMAAI,25 SEP 1991,RSA,3,Bad Langensalza (GER),30 JUN 2018,1225
62,337,8.4,1.1,Zarck VISSER,15 SEP 1989,RSA,4,Bad Langensalza (GER),30 JUN 2018,1225
63,337,8.4,1.5,Shoutarou SHIROYAMA,06 MAR 1995,JPN,1,Fukui (JPN),17 AUG 2019,1225
64,337,8.4,-0.6,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1q1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1228
65,366,8.39,1.1,Jason GRIMES,10 SEP 1959,USA,2,"Indianapolis, IN (USA)",19 JUN 1983,1223
66,366,8.39,1.3,Carl LEWIS,01 JUL 1961,USA,1q,"Los Angeles, CA (USA)",18 JUN 1984,1223
67,366,8.39,-0.4,Larry MYRICKS,10 MAR 1956,USA,2,Stockholm (SWE),03 JUL 1989,1225
68,366,8.39,0.8,Dion BENTLEY,26 AUG 1971,USA,2,"New Orleans, LA (USA)",03 JUN 1993,1223
69,366,8.39,1.3,Mike POWELL,10 NOV 1963,USA,1,Köln (GER),01 AUG 1993,1223
70,366,8.39,0.9,Erick WALDER,05 NOV 1971,USA,2,St. Petersburg (RUS),26 JUL 1994,1223
71,366,8.39,1.1,Iván PEDROSO,17 DEC 1972,CUB,1,Camagüey (CUB),19 JAN 1996,1223
72,366,8.39,0.5,Mike POWELL,10 NOV 1963,USA,1,"Atlanta, GA (USA)",19 JUN 1996,1223
73,366,8.39,0.0,Erick WALDER,05 NOV 1971,USA,q,"Indianapolis, IN (USA)",14 JUN 1997,1223
74,366,8.39,0.0,Iván PEDROSO,17 DEC 1972,CUB,1,Zürich (SUI),11 AUG 1999,1223
75,366,8.39,1.0,Iván PEDROSO,17 DEC 1972,CUB,1,Torino (ITA),10 JUN 2000,1223
76,366,8.39,0.5,Dwight PHILLIPS,01 OCT 1977,USA,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1223
77,366,8.39,0.3,Dwight PHILLIPS,01 OCT 1977,USA,1,Shanghai (CHN),17 SEP 2005,1223
78,366,8.39,1.7,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Lapinlahti (FIN),16 JUL 2006,1223
79,366,8.39,-0.4,Ahmed Fayez MARZOUK,06 SEP 1976,KSA,1,Lemgo (GER),13 AUG 2006,1225
80,366,8.39,1.2,Irving SALADINO,23 JAN 1983,PAN,1,Rio de Janeiro (BRA),18 MAY 2008,1223
81,366,8.39,0.6,Dwight PHILLIPS,01 OCT 1977,USA,1,"International Stadium, Gateshead (GBR)",31 AUG 2009,1223
82,366,8.39,1.7,Aleksandr MENKOV,07 DEC 1990,RUS,1,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1223
83,366,8.39,2.0,Tyron STEWART,08 JUL 1989,USA,2,"Chula Vista, CA (USA)",24 APR 2014,1223
84,366,8.39,1.3,Marquis DENDY,17 NOV 1992,USA,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1223
85,366,8.39,1.0,Ruswahl SAMAAI,25 SEP 1991,RSA,1,Paarl (RSA),22 MAR 2018,1223
86,366,8.39,-0.1,Jeff HENDERSON,19 FEB 1989,USA,2,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1223
87,366,8.39,1.5,Jeff HENDERSON,19 FEB 1989,USA,1,"Chula Vista, CA (USA)",29 MAY 2021,1223
88,366,8.39,0.6,Maykel MASSÓ,08 MAY 1999,CUB,1,"Estadio Panamericano, La Habana (CUB)",29 MAY 2021,1223
89,390,8.38,0.1,Larry MYRICKS,10 MAR 1956,USA,1,London (GBR),07 AUG 1981,1221
90,390,8.38,,Larry MYRICKS,10 MAR 1956,USA,1,"Tallahassee, FL (USA)",21 MAR 1982,1221
91,390,8.38,1.8,Larry MYRICKS,10 MAR 1956,USA,1,"Walnut, CA (USA)",25 APR 1982,1221
92,390,8.38,1.4,Carl LEWIS,01 JUL 1961,USA,1,"Wichita, KS (USA)",29 MAY 1982,1221
93,390,8.38,0.4,Konstantin SEMYKIN,26 MAY 1960,URS,1,Moskva (URS),17 AUG 1984,1221
94,390,8.38,1.9,Robert EMMIYAN,16 FEB 1965,URS,1,Tallinn (EST),21 JUN 1986,1221
95,390,8.38,-0.2,Robert EMMIYAN,16 FEB 1965,URS,1,Praha (TCH),27 JUN 1987,1222
96,390,8.38,,Larry MYRICKS,10 MAR 1956,USA,1,Rhede (GER),03 JUL 1987,1221
97,390,8.38,-0.4,Larry MYRICKS,10 MAR 1956,USA,1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1223
98,390,8.38,0.5,Larry MYRICKS,10 MAR 1956,USA,1,"Westwood, CA (USA)",10 JUN 1989,1221
99,390,8.38,0.0,Carl LEWIS,01 JUL 1961,USA,1,"Olympiastadion, Berlin (GER)",18 AUG 1989,1221
0,390,8.38,1.4,Carl LEWIS,01 JUL 1961,USA,1,"Seattle, WA (USA)",25 JUL 1990,1221
1,390,8.38,-0.1,Joe GREENE,17 FEB 1967,USA,1,"Eugene, OR (USA)",06 JUN 1992,1221
2,390,8.38,0.1,Roland MCGHEE,15 OCT 1971,USA,1,"Columbus, OH (USA)",09 MAY 1993,1221
3,390,8.38,0.3,Mike POWELL,10 NOV 1963,USA,1,Stockholm (SWE),05 JUL 1993,1221
4,390,8.38,1.4,Mike POWELL,10 NOV 1963,USA,1,Paris-St-Denis (FRA),10 JUN 1994,1221
5,390,8.38,1.1,Huang GENG,10 JUL 1970,CHN,1,Taiyuan (CHN),18 MAY 1995,1221
6,390,8.38,,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),30 JUN 1995,1221
7,390,8.38,1.5,Erick WALDER,05 NOV 1971,USA,2,"Indianapolis, IN (USA)",15 JUN 1997,1221
8,390,8.38,-0.2,Erick WALDER,05 NOV 1971,USA,2,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1222
9,390,8.38,1.1,Kirill SOSUNOV,01 NOV 1975,RUS,1,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1221
10,390,8.38,0.1,Erick WALDER,05 NOV 1971,USA,2,"New York, NY (USA)",20 JUL 1998,1221
11,390,8.38,0.6,Savanté STRINGFELLOW,06 NOV 1978,USA,1,"Orlando, FL (USA)",22 JUL 2001,1221
12,390,8.38,-1.1,Dwight PHILLIPS,01 OCT 1977,USA,1,Linz (AUT),19 AUG 2002,1227
13,390,8.38,0.3,Dwight PHILLIPS,01 OCT 1977,USA,2,Sheffield (GBR),21 AUG 2005,1221
14,390,8.38,0.3,Irving SALADINO,23 JAN 1983,PAN,1q,Rio de Janeiro (BRA),23 JUL 2007,1221
15,390,8.38,0.6,Yahya BERRABAH,13 OCT 1981,MAR,1,Rabat (MAR),23 MAY 2009,1221
16,390,8.38,1.5,Mitchell WATT,25 MAR 1988,AUS,1,Sydney (AUS),19 MAR 2011,1221
17,390,8.38,1.4,Ruswahl SAMAAI,25 SEP 1991,RSA,1,Stellenbosch (RSA),17 APR 2015,1221
18,390,8.38,-0.2,Marquis DENDY,17 NOV 1992,USA,1,"Olympic Stadium, London (GBR)",25 JUL 2015,1222
19,390,8.38,0.8,Ruswahl SAMAAI,25 SEP 1991,RSA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1221
20,390,8.38,0.2,Jeff HENDERSON,19 FEB 1989,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1221
21,390,8.38,0.1,Luvo MANYONGA,08 JAN 1991,RSA,,Taipei City (TPE),26 MAY 2018,1221
22,390,8.38,0.7,Jeff HENDERSON,19 FEB 1989,USA,1,"Provo, UT (USA)",27 APR 2019,1221
23,390,8.38,0.1,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1f1,"Cluj Arena, Cluj-Napoca (ROU)",19 JUN 2021,1221
24,390,8.38,0.5,Marquis DENDY,17 NOV 1992,USA,2,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1221
25,390,8.38,0.9,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,Castellón (ESP),29 JUN 2021,1221
26,427,8.37,0.0,Larry MYRICKS,10 MAR 1956,USA,2,Zürich (SUI),18 AUG 1982,1219
27,427,8.37,-1.3,Carl LEWIS,01 JUL 1961,USA,1q2,"Olympiastadion, Helsinki (FIN)",09 AUG 1983,1226
28,427,8.37,0.4,Jaime JEFFERSON,17 JAN 1962,CUB,2,Moskva (URS),17 AUG 1984,1219
29,427,8.37,-0.3,Robert EMMIYAN,16 FEB 1965,URS,1,Tashkent (UZB),19 SEP 1986,1220
30,427,8.37,0.2,Jaime JEFFERSON,17 JAN 1962,CUB,1,Ciudad de México (MEX),22 JUL 1988,1219
31,427,8.37,0.4,Leroy BURRELL,21 FEB 1967,USA,2,"Provo, UT (USA)",02 JUN 1989,1219
32,427,8.37,1.5,Mike POWELL,10 NOV 1963,USA,2,"Westwood, CA (USA)",06 AUG 1989,1219
33,427,8.37,0.1,Llewellyn STARKS,10 FEB 1967,USA,1,"Baton Rouge, LA (USA)",18 APR 1992,1219
34,427,8.37,-1.0,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,Bruxelles (BEL),19 AUG 1994,1225
35,427,8.37,1.3,Joe GREENE,17 FEB 1967,USA,3,"New York, NY (USA)",21 MAY 1995,1219
36,427,8.37,1.5,Bogdan TUDOR,01 FEB 1970,ROU,2,Bad Cannstatt (GER),09 JUL 1995,1219
37,427,8.37,0.4,Iván PEDROSO,17 DEC 1972,CUB,1,"SGJ, Johannesburg (RSA)",11 SEP 1998,1219
38,427,8.37,1.8,James BECKFORD,09 JAN 1975,JAM,1,Oristano (ITA),14 SEP 1998,1219
39,427,8.37,1.5,Dwight PHILLIPS,01 OCT 1977,USA,1q,"Sacramento, CA (USA)",09 JUL 2004,1219
40,427,8.37,1.0,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Johannesburg (RSA),23 APR 2005,1219
41,427,8.37,0.5,James BECKFORD,09 JAN 1975,JAM,1,Warszawa (POL),17 JUN 2007,1219
42,427,8.37,0.5,Louis TSATOUMAS,12 FEB 1982,GRE,1,Athina (GRE),17 JUN 2007,1219
