"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
21,209,7.1,-0.1,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,Köln (GER),21 AUG 1994,1240
22,209,7.1,-0.3,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1241
23,209,7.1,1.0,Brittney REESE,09 SEP 1986,USA,1,"Olympiastadion, Berlin (GER)",23 AUG 2009,1240
24,209,7.1,1.6,Chelsea HAYES,09 FEB 1988,USA,2,"Hayward Field, Eugene, OR (USA)",01 JUL 2012,1240
25,209,7.1,0.3,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,Beograd (SRB),11 SEP 2016,1240
26,227,7.09,0.0,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1q1,"Stadion Evžena Rošického, Praha (TCH)",29 AUG 1978,1238
27,227,7.09,0.5,Valy IONESCU,31 AUG 1960,ROU,1,Bucureşti (ROU),09 JUN 1984,1238
28,227,7.09,1.2,Heike DAUTE,16 DEC 1964,GDR,1,Berlin (GER),09 JUN 1984,1238
29,227,7.09,0.1,Yelena KHLOPOTNOVA,04 AUG 1963,URS,1,Donetsk (URS),09 SEP 1984,1238
30,227,7.09,,Helga RADTKE,16 MAY 1962,GDR,1,Traun (AUT),15 AUG 1985,1238
31,227,7.09,0.0,Galina CHISTYAKOVA,26 JUL 1962,URS,2,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1238
32,227,7.09,,Yelena BELEVSKAYA,11 OCT 1963,URS,1,Minsk (BLR),04 JUN 1988,1238
33,227,7.09,0.0,Heike DRECHSLER,16 DEC 1964,GDR,1,Potsdam (GDR),09 SEP 1988,1238
34,227,7.09,1.3,Mirela DULGHERU-RENDA,05 OCT 1966,ROU,1,Schwechat (AUT),01 JUL 1992,1238
35,227,7.09,0.5,Inessa KRAVETS,05 OCT 1966,UKR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 1992,1238
36,227,7.09,0.8,Heike DRECHSLER,16 DEC 1964,GER,1,Fukuoka (JPN),18 SEP 1993,1238
37,227,7.09,1.5,Ludmila NINOVA,25 JUN 1960,AUT,1,Sevilla (ESP),05 JUN 1994,1238
38,227,7.09,-0.8,Inessa KRAVETS,05 OCT 1966,UKR,1,Zürich (SUI),17 AUG 1994,1242
39,227,7.09,0.0,Fiona MAY,12 DEC 1969,ITA,1,Rio de Janeiro (BRA),14 MAY 2000,1238
40,227,7.09,0.8,Tatyana KOTOVA,11 DEC 1976,RUS,1,Tula (RUS),14 JUL 2001,1238
41,227,7.09,0.0,Malaika MIHAMBO,03 FEB 1994,GER,1,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1238
42,243,7.08,1.0,Heike DAUTE,16 DEC 1964,GDR,1,Leipzig (GER),27 JUL 1983,1236
43,243,7.08,1.6,Anișoara CUȘMIR-STANCIU,28 JUN 1962,ROU,2,Bucureşti (ROU),09 JUN 1984,1236
44,243,7.08,0.4,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Bucureşti (ROU),19 JUN 1988,1236
45,243,7.08,0.5,Marieta ILCU,16 OCT 1962,ROU,1,Pitesti (ROU),25 JUN 1989,1236
46,243,7.08,-2.6,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Norwalk, CA (USA)",16 JUN 1990,1251
47,243,7.08,-0.3,Heike DRECHSLER,16 DEC 1964,GDR,1,Oslo (NOR),14 JUL 1990,1237
48,243,7.08,1.1,Heike DRECHSLER,16 DEC 1964,GER,1,Berlin (GER),10 SEP 1991,1236
49,243,7.08,0.1,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"New Orleans, LA (USA)",28 JUN 1992,1236
50,243,7.08,0.6,Heike DRECHSLER,16 DEC 1964,GER,1q1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,1236
51,243,7.08,-0.4,Heike DRECHSLER,16 DEC 1964,GER,1,Pretoria (RSA),03 MAY 1993,1238
52,243,7.08,0.3,Heike DRECHSLER,16 DEC 1964,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1236
53,243,7.08,-1.1,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Olympiastadion, Berlin (GER)",27 AUG 1993,1242
54,243,7.08,1.1,Fiona MAY,12 DEC 1969,ITA,1,"Petrovskiy Stadium, St. Petersburg (RUS)",28 JUN 1998,1236
55,243,7.08,0.7,Irina MELESHINA,25 MAY 1982,RUS,2,Tula (RUS),02 AUG 2007,1236
56,243,7.08,0.7,Brittney REESE,09 SEP 1986,USA,1,Thessaloniki (GRE),12 SEP 2009,1236
57,243,7.08,1.9,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Minsk (BLR),12 JUN 2012,1236
58,243,7.08,0.6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,3,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1236
59,243,7.08,1.4,Chantel MALONE,02 DEC 1991,IVB,1,"Ansin Sports Complex, Miramar, FL (USA)",27 MAR 2021,1236
60,243,7.08,1.9,Ackelia SMITH,05 FEB 2002,JAM,1,"John Jacobs Track Complex, Norman, OK (USA)",13 MAY 2023,1236
61,262,7.07,1.9,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1,Kishinev (URS),18 AUG 1978,1233
62,262,7.07,0.8,Helga RADTKE,16 MAY 1962,GDR,2,Berlin (GDR),20 JUL 1984,1233
63,262,7.07,,Helga RADTKE,16 MAY 1962,GDR,1,Thessaloniki (GRE),29 AUG 1984,1233
64,262,7.07,1.0,Helga RADTKE,16 MAY 1962,GDR,3,Erfurt (GER),22 JUN 1985,1233
65,262,7.07,0.4,Irina VALYUKEVICH,19 NOV 1959,URS,2,Leningrad (URS),01 AUG 1985,1233
66,262,7.07,0.3,Irina VALYUKEVICH,19 NOV 1959,URS,3,Moskva (URS),07 JUL 1986,1233
67,262,7.07,0.8,Valy IONESCU,31 AUG 1960,ROU,1,Poiana Brasov (ROU),27 JUL 1986,1233
68,262,7.07,0.0,Svetlana ZORINA,02 FEB 1960,URS,1,Krasnodar (URS),15 AUG 1987,1233
69,262,7.07,-1.5,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,Bruxelles (BEL),11 SEP 1987,1242
70,262,7.07,1.7,Yelena BELEVSKAYA,11 OCT 1963,URS,1,Tokyo (JPN),23 SEP 1987,1233
71,262,7.07,,Yelena KHLOPOTNOVA,04 AUG 1963,URS,1,Almaty (KAZ),17 MAY 1988,1233
72,262,7.07,1.0,Larisa BEREZHNAYA,28 FEB 1961,URS,4,Leningrad (URS),11 JUN 1988,1233
73,262,7.07,,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Bucureşti (ROU),12 JUN 1988,1233
74,262,7.07,1.2,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Helsinki (FIN),29 JUN 1989,1233
75,262,7.07,-0.1,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Moskva (URS),10 JUN 1990,1233
76,262,7.07,0.4,Heike DRECHSLER,16 DEC 1964,GER,1,Neubrandenburg (GER),21 JUN 1991,1233
77,262,7.07,1.7,Heike DRECHSLER,16 DEC 1964,GER,1,Hannover (GER),28 JUL 1991,1233
78,262,7.07,0.0,Jackie JOYNER-KERSEE,03 MAR 1962,USA,3,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1233
79,262,7.07,1.1,Heike DRECHSLER,16 DEC 1964,GER,2,"Olympiastadion, Berlin (GER)",27 AUG 1993,1233
80,262,7.07,1.9,Heike DRECHSLER,16 DEC 1964,GER,1,Bruxelles (BEL),03 SEP 1993,1233
81,262,7.07,0.4,Heike DRECHSLER,16 DEC 1964,GER,1,Linz (AUT),22 AUG 1995,1233
82,262,7.07,1.1,Heike DRECHSLER,16 DEC 1964,GER,1,"SGJ, Johannesburg (RSA)",13 SEP 1998,1233
83,262,7.07,0.9,Fiona MAY,12 DEC 1969,ITA,1,Milano (ITA),07 JUN 2000,1233
84,262,7.07,0.6,Irina MELESHINA,25 MAY 1982,RUS,1,Kazan (RUS),09 JUL 2004,1233
85,262,7.07,1.3,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1233
86,262,7.07,0.5,Yelena SOKOLOVA,23 JUL 1986,RUS,2,"Olympic Stadium, London (GBR)",08 AUG 2012,1233
87,262,7.07,0.4,Shara PROCTOR,16 SEP 1988,GBR,2,"National Stadium, Beijing (CHN)",28 AUG 2015,1233
88,262,7.07,0.5,Malaika MIHAMBO,03 FEB 1994,GER,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1233
89,262,7.07,2.0,Chantel MALONE,02 DEC 1991,IVB,3,"Chula Vista, CA (USA)",29 MAY 2021,1233
90,262,7.07,1.9,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1,"John McDonnell Field, Fayetteville, AR (USA)",05 MAY 2023,1233
91,292,7.06,0.4,Tatyana KOLPAKOVA,18 OCT 1959,URS,1,"Lenin Stadium, Moskva (URS)",31 JUL 1980,1231
92,292,7.06,,Valy IONESCU,31 AUG 1960,ROU,2,Bucureşti (ROU),12 JUL 1984,1231
93,292,7.06,-0.5,Yelena BELEVSKAYA,11 OCT 1963,URS,1q2,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,1234
94,292,7.06,1.4,Marieta ILCU,16 OCT 1962,ROU,3,Bratislava (TCH),20 JUN 1990,1231
95,292,7.06,1.1,Larisa BEREZHNAYA,28 FEB 1961,URS,2,Alcobendas (ESP),07 JUN 1991,1231
96,292,7.06,1.5,Larisa BEREZHNAYA,28 FEB 1961,URS,2,Frankfurt (GER),30 JUN 1991,1231
97,292,7.06,1.9,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Oslo (NOR),06 JUL 1991,1231
98,292,7.06,-0.2,Heike DRECHSLER,16 DEC 1964,GER,1,"Stadio Olimpico, Roma (ITA)",09 JUN 1992,1232
99,292,7.06,-0.5,Heike DRECHSLER,16 DEC 1964,GER,1,Köln (GER),16 AUG 1992,1234
0,292,7.06,2.0,Ludmila NINOVA,25 JUN 1960,AUT,2,Sevilla (ESP),05 JUN 1993,1231
1,292,7.06,0.0,Heike DRECHSLER,16 DEC 1964,GER,1,Rhede (GER),06 AUG 1993,1231
2,292,7.06,,Heike DRECHSLER,16 DEC 1964,GER,1,Rosenheim (GER),11 SEP 1993,1231
3,292,7.06,-0.1,Niurka MONTALVO,04 JUN 1968,ESP,1,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1231
4,292,7.06,,Tatyana TER-MESROBYAN,12 MAY 1968,RUS,1,St. Petersburg (RUS),22 MAY 2002,1231
5,292,7.06,0.8,Maurren Higa MAGGI,25 JUN 1976,BRA,1,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1231
6,292,7.06,0.7,Brittney REESE,09 SEP 1986,USA,1,"Mangueirão, Belém (BRA)",24 MAY 2009,1231
7,292,7.06,0.0,Yelena SOKOLOVA,23 JUL 1986,RUS,1,Cheboksary (RUS),04 JUL 2012,1231
8,292,7.06,0.3,Ivana VULETA,10 MAY 1990,SRB,1,"Olympiastadion, München (GER)",18 AUG 2022,1231
9,310,7.05,1.8,Valy IONESCU,31 AUG 1960,ROU,1,Debrecen (HUN),12 JUN 1982,1229
10,310,7.05,1.1,Helga RADTKE,16 MAY 1962,GDR,2,Jena (GDR),28 JUN 1986,1229
11,310,7.05,0.8,Yelena SINCHUKOVA,23 JAN 1961,URS,2,Moskva (URS),07 JUN 1987,1229
12,310,7.05,0.7,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Stockholm (SWE),03 JUL 1989,1229
13,310,7.05,-0.6,Inessa KRAVETS,05 OCT 1966,UKR,2,Köln (GER),16 AUG 1992,1232
14,310,7.05,1.9,Inessa KRAVETS,05 OCT 1966,UKR,2,"Olympiastadion, Berlin (GER)",21 AUG 1992,1229
15,310,7.05,1.5,Inessa KRAVETS,05 OCT 1966,UKR,1,Bellinzona (SUI),12 JUN 1996,1229
16,310,7.05,0.6,Lyudmila GALKINA,20 JAN 1972,RUS,1,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1229
17,310,7.05,0.1,Marion JONES,12 OCT 1975,USA,1,Mito (JPN),05 MAY 1998,1229
18,310,7.05,-0.1,Heike DRECHSLER,16 DEC 1964,GER,2,Zürich (SUI),12 AUG 1998,1229
19,310,7.05,0.2,Tatyana KOTOVA,11 DEC 1976,RUS,1,Chania (GRE),30 JUN 2002,1229
20,310,7.05,1.1,Tatyana KOTOVA,11 DEC 1976,RUS,1,Thessaloniki (GRE),24 JUL 2002,1229
21,310,7.05,-0.4,Eunice BARBER,17 NOV 1974,FRA,1,"Stade Louis II, Monaco (MON)",14 SEP 2003,1231
22,310,7.05,0.8,Irina MELESHINA,25 MAY 1982,RUS,2,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1229
23,310,7.05,1.8,Tatyana KOTOVA,11 DEC 1976,RUS,3,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1229
24,310,7.05,1.1,Darya KLISHINA,15 JAN 1991,RUS,1,"Mestský Stadion, Ostrava (CZE)",17 JUL 2011,1229
25,310,7.05,2.0,Brooke STRATTON,12 JUL 1993,AUS,1,Perth (AUS),12 MAR 2016,1229
26,310,7.05,1.2,Lorraine UGEN,22 AUG 1991,GBR,1,Birmingham (GBR),01 JUL 2018,1229
27,310,7.05,0.3,Malaika MIHAMBO,03 FEB 1994,GER,1,Dessau (GER),14 JUN 2019,1229
28,310,7.05,0.9,Ese BRUME,20 JAN 1996,NGR,,Bursa (TUR),04 AUG 2019,1229
29,310,7.05,1.6,Chantel MALONE,02 DEC 1991,IVB,,"CVEATC, Chula Vista, CA (USA)",24 APR 2021,1229
30,331,7.04,0.5,Brigitte WUJAK,06 MAR 1955,GDR,2,"Lenin Stadium, Moskva (URS)",31 JUL 1980,1227
31,331,7.04,0.8,Valy IONESCU,31 AUG 1960,ROU,1,Bucureşti (ROU),14 AUG 1982,1227
32,331,7.04,2.0,Svetlana ZORINA,02 FEB 1960,URS,1,Moskva (URS),20 JUN 1983,1227
33,331,7.04,0.9,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,1,Kiev (URS),25 AUG 1983,1227
34,331,7.04,2.0,Yelena YATSUK,16 MAR 1961,URS,1,Moskva (URS),08 JUN 1985,1227
35,331,7.04,0.3,Carol LEWIS,08 AUG 1963,USA,5,"Letzigrund, Zürich (SUI)",21 AUG 1985,1227
36,331,7.04,0.0,Irina VALYUKEVICH,19 NOV 1959,URS,1,Kobe (JPN),04 SEP 1985,1227
37,331,7.04,,Valy IONESCU,31 AUG 1960,ROU,1,Bucureşti (ROU),25 MAY 1986,1227
38,331,7.04,0.3,Helga RADTKE,16 MAY 1962,GDR,1,Jena (GDR),25 JUN 1987,1227
39,331,7.04,1.2,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Pitesti (ROU),09 AUG 1987,1227
40,331,7.04,,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Pitesti (ROU),14 AUG 1988,1227
41,331,7.04,0.0,Yelena BELEVSKAYA,11 OCT 1963,URS,4,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1227
42,331,7.04,1.8,Larisa BEREZHNAYA,28 FEB 1961,URS,4,Bratislava (TCH),20 JUN 1990,1227
43,331,7.04,1.3,Heike DRECHSLER,16 DEC 1964,GDR,1,Stockholm (SWE),02 JUL 1990,1227
44,331,7.04,1.8,Yelena SINCHUKOVA,23 JAN 1961,URS,4,"National Stadium, Tokyo (JPN)",25 AUG 1991,1227
45,331,7.04,-0.3,Heike DRECHSLER,16 DEC 1964,GER,1,Duisburg (GER),07 JUN 1992,1228
46,331,7.04,-0.1,Yelena SINCHUKOVA,23 JAN 1961,RUS,2,Duisburg (GER),07 JUN 1992,1227
47,331,7.04,1.7,Inessa KRAVETS,05 OCT 1966,UKR,1,Moskva (RUS),23 JUN 1992,1227
48,331,7.04,1.4,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1ce1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,1227
49,331,7.04,1.0,Heike DRECHSLER,16 DEC 1964,GER,1,Stockholm (SWE),12 JUL 1994,1227
50,331,7.04,0.2,Fiona MAY,12 DEC 1969,ITA,q,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1227
51,331,7.04,0.3,Tatyana KOTOVA,11 DEC 1976,RUS,1,Paris (FRA),23 JUN 2000,1227
52,331,7.04,1.2,Irina MELESHINA,25 MAY 1982,RUS,1,Sochi (RUS),26 MAY 2005,1227
53,331,7.04,1.7,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008,1227
54,331,7.04,-0.3,Naide GOMES,20 NOV 1979,POR,1f1,Stockholm (SWE),22 JUL 2008,1228
55,331,7.04,0.2,Maurren Higa MAGGI,25 JUN 1976,BRA,1,"National Stadium, Beijing (CHN)",22 AUG 2008,1227
56,331,7.04,-0.1,Brittney REESE,09 SEP 1986,USA,1,"Oxford, MS (USA)",14 APR 2012,1227
57,331,7.04,1.5,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1,Weinheim (GER),02 AUG 2013,1227
58,331,7.04,-0.2,Brittney REESE,09 SEP 1986,USA,1,Bellinzona (SUI),06 JUN 2016,1228
59,331,7.04,1.4,Tara DAVIS,20 MAY 1999,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1227
60,361,7.03,1.6,Anișoara CUȘMIR-STANCIU,28 JUN 1962,ROU,1,Paris-St-Denis (FRA),02 JUN 1984,1224
61,361,7.03,0.6,Valy IONESCU,31 AUG 1960,ROU,1,Pitesti (ROU),09 AUG 1986,1224
62,361,7.03,,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Nicosia (CYP),13 SEP 1986,1224
63,361,7.03,0.7,Irina VALYUKEVICH,19 NOV 1959,URS,3,Moskva (URS),07 JUN 1987,1224
64,361,7.03,,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Bern (SUI),23 AUG 1988,1224
65,361,7.03,,Heike DRECHSLER,16 DEC 1964,GDR,1,Padova (ITA),16 SEP 1990,1224
66,361,7.03,0.5,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1,Kharkiv (UKR),13 MAY 1994,1224
67,361,7.03,0.6,Niki XANTHOU,11 OCT 1973,GRE,1,Bellinzona (SUI),18 AUG 1997,1224
68,361,7.03,1.7,Fiona MAY,12 DEC 1969,ITA,1,Athina (GRE),17 JUN 1998,1224
69,361,7.03,-1.5,Niurka MONTALVO,04 JUN 1968,ESP,1,Monachil (ESP),10 AUG 1999,1233
70,361,7.03,0.0,Tatyana KOTOVA,11 DEC 1976,RUS,1,Athina (GRE),29 MAY 2002,1224
71,361,7.03,0.3,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1224
72,361,7.03,1.3,Darya KLISHINA,15 JAN 1991,RUS,1,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1224
73,361,7.03,1.7,Janay DELOACH,12 OCT 1985,USA,,"Hayward Field, Eugene, OR (USA)",01 JUL 2012,1224
74,361,7.03,-0.9,Malaika MIHAMBO,03 FEB 1994,GER,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1229
75,361,7.03,0.8,Malaika MIHAMBO,03 FEB 1994,GER,1,"Paul-Greifzu-Stadion, Dessau (GER)",08 SEP 2020,1224
76,361,7.03,1.8,Tara DAVIS,20 MAY 1999,USA,,"CVEATC, Chula Vista, CA (USA)",09 JUL 2022,1224
77,361,7.03,-0.5,Malaika MIHAMBO,03 FEB 1994,GER,2,"Olympiastadion, München (GER)",18 AUG 2022,1227
78,361,7.03,1.7,Agate DE SOUSA,05 JUN 2000,STP,1,"Sepp-Herberger-Stadion, Weinheim (GER)",27 MAY 2023,1224
79,380,7.02,1.4,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,4,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1222
80,380,7.02,,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,1,Moskva (URS),09 JUL 1984,1222
81,380,7.02,0.5,Nijolé MEDVEDEVA,20 OCT 1960,URS,4,Praha (TCH),17 AUG 1984,1222
82,380,7.02,1.8,Galina CHISTYAKOVA,26 JUL 1962,URS,2,Moskva (URS),08 JUN 1985,1222
83,380,7.02,-0.2,Galina CHISTYAKOVA,26 JUL 1962,URS,1,Moskva (URS),10 AUG 1986,1223
84,380,7.02,0.3,Helga RADTKE,16 MAY 1962,GDR,2,Berlin (GDR),20 AUG 1986,1222
85,380,7.02,,Larisa BEREZHNAYA,28 FEB 1961,URS,1,Odessa (URS),18 AUG 1988,1222
86,380,7.02,0.5,Marieta ILCU,16 OCT 1962,ROU,2,"Poljud Stadion, Split (CRO)",28 AUG 1990,1222
87,380,7.02,0.8,Heike DRECHSLER,16 DEC 1964,GER,1,Padova (ITA),30 AUG 1992,1222
88,380,7.02,2.0,Jackie JOYNER-KERSEE,03 MAR 1962,USA,1,"Eugene, OR (USA)",19 JUN 1993,1222
89,380,7.02,-0.2,Heike DRECHSLER,16 DEC 1964,GER,1,Roma (ITA),27 JUN 1993,1223
90,380,7.02,2.0,Irina MUSHAYILOVA,06 JAN 1967,RUS,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1222
91,380,7.02,0.4,Heike DRECHSLER,16 DEC 1964,GER,1,Innsbruck (AUT),28 AUG 1993,1222
92,380,7.02,0.1,Heike DRECHSLER,16 DEC 1964,GER,1,Chemnitz (GER),25 MAY 1995,1222
93,380,7.02,1.4,Fiona MAY,12 DEC 1969,ITA,2,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1222
94,380,7.02,0.9,Fiona MAY,12 DEC 1969,ITA,1,Milano (ITA),09 JUN 1999,1222
95,380,7.02,1.9,Marion JONES,12 OCT 1975,USA,1,"Sacramento, CA (USA)",16 JUL 2000,1222
96,380,7.02,0.7,Tatyana KOTOVA,11 DEC 1976,RUS,1,Stockholm (SWE),16 JUL 2002,1222
97,380,7.02,2.0,Maurren Higa MAGGI,25 JUN 1976,BRA,1,"Stade Charléty, Paris (FRA)",14 SEP 2002,1222
98,380,7.02,1.5,Oksana UDMURTOVA,01 FEB 1982,RUS,1,Doha (QAT),12 MAY 2006,1222
99,380,7.02,2.0,Oksana AYDAMIROVA,24 SEP 1984,RUS,1,Moskva (RUS),15 JUL 2013,1222
0,380,7.02,0.1,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1222
1,380,7.02,0.5,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,"Letzigrund, Zürich (SUI)",03 SEP 2015,1222
2,380,7.02,0.1,Brittney REESE,09 SEP 1986,USA,1,"Olympic Stadium, London (GBR)",11 AUG 2017,1222
3,380,7.02,-0.5,Malaika MIHAMBO,03 FEB 1994,GER,1,"Olympic Stadium, London (GBR)",21 JUL 2019,1225
4,380,7.02,1.1,Ese BRUME,20 JAN 1996,NGR,2,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1222
5,406,7.01,-0.5,Tatyana SKACHKO,18 AUG 1954,URS,3,"Lenin Stadium, Moskva (URS)",31 JUL 1980,1223
6,406,7.01,2.0,Heike DAUTE,16 DEC 1964,GDR,1,Karl Marx Stadt (GDR),17 JUN 1983,1220
7,406,7.01,-0.2,Eva MURKOVÁ,29 MAY 1962,TCH,1,Bratislava (TCH),26 MAY 1984,1221
8,406,7.01,2.0,Valy IONESCU,31 AUG 1960,ROU,2,Sofia (BUL),17 JUN 1984,1220
9,406,7.01,,Yelena SINCHUKOVA,23 JAN 1961,URS,2,Moskva (URS),09 JUL 1984,1220
10,406,7.01,0.8,Nijolé MEDVEDEVA,20 OCT 1960,URS,1,Moskva (URS),19 JUL 1984,1220
11,406,7.01,-1.0,Marina SLUSHKINA,02 AUG 1960,URS,1,Krasnoyarsk (URS),10 AUG 1985,1226
12,406,7.01,-1.0,Marina SLUSHKINA,02 AUG 1960,URS,1,Krasnodar (URS),10 AUG 1985,1226
13,406,7.01,-0.7,Galina CHISTYAKOVA,26 JUL 1962,URS,2,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1224
14,406,7.01,-0.5,Jackie JOYNER,03 MAR 1962,USA,ce,Moskva (URS),07 JUL 1986,1223
15,406,7.01,,Irena OZHENKO,13 NOV 1962,URS,1,Kaunas (LTU),31 AUG 1986,1220
16,406,7.01,1.6,Svetlana ZORINA,02 FEB 1960,URS,1,Volgograd (URS),06 SEP 1986,1220
17,406,7.01,,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Bucureşti (ROU),14 JUN 1987,1220
18,406,7.01,0.4,Helga RADTKE,16 MAY 1962,GDR,4f1,Karl Marx Stadt (GDR),20 JUN 1987,1220
19,406,7.01,-0.1,Helga RADTKE,16 MAY 1962,GDR,4,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,1220
20,406,7.01,-0.2,Inessa KRAVETS,05 OCT 1966,URS,1,Kiev (URS),06 JUL 1990,1221
21,406,7.01,1.5,Heike DRECHSLER,16 DEC 1964,GDR,1,"Olympiastadion, Berlin (GER)",17 AUG 1990,1220
22,406,7.01,,Larisa BEREZHNAYA,28 FEB 1961,URS,2,Rieti (ITA),06 SEP 1991,1220
23,406,7.01,1.5,Larisa BEREZHNAYA,28 FEB 1961,UKR,2,Moskva (RUS),23 JUN 1992,1220
24,406,7.01,0.0,Jackie JOYNER-KERSEE,03 MAR 1962,USA,3,Zürich (SUI),19 AUG 1992,1220
25,406,7.01,0.6,Inessa KRAVETS,05 OCT 1966,UKR,1,Rieti (ITA),06 SEP 1992,1220
26,406,7.01,1.4,Weili YAO,06 MAY 1968,CHN,1,Jinan (CHN),04 JUN 1993,1220
27,406,7.01,0.3,Jackie JOYNER-KERSEE,03 MAR 1962,USA,2,Innsbruck (AUT),28 AUG 1993,1220
28,406,7.01,-0.3,Heike DRECHSLER,16 DEC 1964,GER,1,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1221
29,406,7.01,0.4,Heike DRECHSLER,16 DEC 1964,GER,2,Zürich (SUI),17 AUG 1994,1220
30,406,7.01,0.6,Heike DRECHSLER,16 DEC 1964,GER,2,Bruxelles (BEL),19 AUG 1994,1220
31,406,7.01,2.0,Niki XANTHOU,11 OCT 1973,GRE,1,Chania (GRE),08 JUN 1996,1220
32,406,7.01,1.1,Shana WILLIAMS,07 APR 1972,USA,q,"Atlanta, GA (USA)",21 JUN 1996,1220
33,406,7.01,1.1,Chioma AJUNWA,25 DEC 1971,NGR,1q1,"Olympic Stadium, Athina (GRE)",07 AUG 1997,1220
34,406,7.01,-0.3,Marion JONES,12 OCT 1975,USA,1,"Raleigh, NC (USA)",12 JUN 1999,1221
35,406,7.01,-0.4,Eunice BARBER,17 NOV 1974,FRA,1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1222
36,406,7.01,1.3,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Sâo Caetano do Sul (BRA),09 MAR 2002,1220
37,406,7.01,0.7,Tatyana KOTOVA,11 DEC 1976,RUS,1,Lisboa (POR),26 MAY 2002,1220
38,406,7.01,0.0,Irina MELESHINA,25 MAY 1982,RUS,1,Rethymno (GRE),23 JUN 2004,1220
39,406,7.01,0.8,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1220
